id,joined,leaved
9789,1458113084687,1458113085457
9790,1458113262258,1458113263166
9794,1458114874266,1458114875198
9795,1458115852433,1458115852935
9796,1458115975699,1458115977252
9797,1458115985918,1458115987902
9798,1458116391605,1458116392192
9799,1458116443020,1458116445282
9801,1458116739642,1458116742367
9802,1458116743477,1458116743678
9803,1458116770636,1458116770703
9804,1458116824785,1458116825288
9805,1458116890440,1458116906132
9806,1458116915694,1458116959039
9807,1458117050882,1458117052976
9808,1458117243274,1458117244302
9815,1458117632715,1458117633511
9816,1458117802146,1458117802912
9817,1458118823514,1458118823960
9818,1458119393285,1458119394174
9819,1458119632111,1458119633299
9822,1458122231895,1458122232883
9823,1458122465440,1458122468691
9824,1458122480611,1458122482268
9829,1458122671005,1458122672674
9832,1458134066080,1458134066589
9914,1458141437707,1458141438569
9918,1458142370192,1458142371305
9926,1458144465624,1458144466520
9928,1458145388558,1458145389500
9931,1458166422055,1458166426623
9932,1458169331202,1458169331838
9933,1458169472870,1458169473126
9934,1458169732270,1458169732906
9938,1458173392043,1458173392944
9939,1458173450385,1458173451198
9940,1458174809357,1458174809748
9941,1458174987113,1458174987862
9942,1458175107075,1458175107898
9943,1458176155621,1458176156907
9944,1458176436605,1458176437263
9945,1458176453786,1458176454402
9946,1458178421559,1458178422328
9947,1458178511632,1458178512501
9949,1458178562171,1458178562952
9950,1458178588985,1458178589403
9951,1458178692352,1458178695810
9952,1458178802304,1458178802907
9954,1458178893852,1458178894273
9955,1458179020753,1458179021319
9956,1458179046308,1458179047131
9957,1458179724703,1458179725094
9958,1458180821046,1458180821936
9959,1458180960922,1458180961455
9960,1458181030559,1458181030585
9961,1458182987603,1458182989215
9963,1458183291742,1458183292700
9964,1458183363759,1458183363852
9965,1458183407883,1458183408442
9966,1458183409324,1458183409973
9967,1458183443239,1458183443601
9968,1458183503602,1458183505460
9969,1458183542571,1458183552440
9970,1458183544836,1458183552962
9971,1458183562821,1458183564508
9972,1458183570107,1458183570805
9973,1458183591836,1458183592374
9974,1458183613354,1458183613977
9975,1458183658744,1458183660774
9976,1458183773943,1458183774790
9977,1458183790033,1458183790079
9978,1458186926008,1458186926699
9979,1458186977086,1458186978452
9980,1458187055665,1458187057181
9981,1458187110402,1458187111219
9982,1458187301287,1458187302008
9983,1458187741814,1458187742358
9984,1458187772648,1458187773434
9985,1458187850153,1458187850971
9986,1458187853774,1458187854358
9987,1458187998341,1458187998875
9988,1458188728180,1458188728637
9989,1458190014184,1458190014785
9990,1458190250323,1458190251088
9991,1458191053691,1458191054214
9992,1458191058969,1458191059678
9993,1458191556199,1458191556924
9994,1458194695071,1458194695606
9995,1458196588216,1458196589570
10006,1458196760399,1458196761182
10007,1458196894043,1458196896289
10008,1458198698754,1458198699601
10009,1458198705011,1458198705137
10012,1458200036208,1458200036245
10015,1458200817973,1458200819015
10016,1458200826180,1458200832215
10018,1458201144324,1458201144350
10019,1458201233515,1458201234812
10020,1458201251564,1458201251586
10021,1458201251922,1458201252751
10070,1458203357192,1458203358064
10074,1458205887322,1458205888362
10075,1458206610405,1458206611398
10076,1458206611306,1458206611338
10077,1458206665641,1458206666024
10078,1458206814446,1458206815043
10081,1458208067431,1458208072598
10084,1458218341723,1458218342827
10089,1458222409913,1458222410085
10090,1458222410631,1458222412039
10091,1458222692382,1458222692442
10093,1458223361420,1458223361913
10094,1458227100937,1458227102000
10095,1458227568320,1458227569477
10096,1458227590394,1458227591249
10097,1458227601692,1458227604355
10098,1458227672731,1458227672754
10099,1458227687683,1458227688722
10100,1458227729277,1458227730295
10101,1458228576092,1458228576826
10102,1458229238527,1458229240107
10103,1458229252217,1458229253507
10104,1458231914761,1458231916436
10106,1458253115068,1458253116362
10107,1458257614711,1458257616375
10108,1458257625276,1458257627712
10109,1458257629650,1458257631301
10110,1458257636225,1458257637663
10111,1458259317684,1458259317904
10112,1458260339960,1458260341229
10115,1458260465385,1458260466875
10116,1458260480715,1458260481604
10117,1458260587588,1458260587868
10118,1458261353867,1458261354182
10119,1458261354778,1458261355722
10120,1458268636605,1458268637198
10121,1458269427746,1458269428973
10122,1458273019203,1458273020535
10123,1458273036377,1458273037673
10124,1458273292408,1458273292864
10125,1458273374327,1458273375266
10126,1458273437267,1458273437817
10127,1458273550664,1458273551328
10128,1458273609188,1458273610041
10129,1458275672940,1458275673581
10130,1458275723619,1458275723973
10136,1458278895241,1458278895631
10137,1458278978430,1458278979696
10138,1458279007226,1458279008007
10139,1458279350074,1458279350194
10140,1458280068216,1458280068653
10141,1458280083043,1458280084514
10142,1458280106927,1458280107778
10143,1458280386650,1458280387384
10266,1458281478966,1458281479533
10267,1458282251264,1458282251659
10268,1458282289044,1458282290841
10269,1458282513515,1458282513888
10270,1458284824295,1458284825576
10271,1458284877383,1458284877823
10272,1458287988565,1458287989290
10273,1458288087061,1458288088351
10274,1458288094524,1458288095653
10275,1458288218364,1458288219448
10276,1458288230762,1458288232132
10277,1458288302271,1458288302302
10278,1458288302443,1458288304146
10279,1458288321793,1458288322623
10280,1458288423317,1458288424072
10281,1458288426063,1458288428339
10282,1458288441419,1458288442522
10283,1458288450525,1458288451108
10284,1458288452522,1458288458203
10285,1458288462747,1458288464438
10286,1458288465106,1458288470346
10287,1458288596798,1458288599213
10288,1458288608689,1458288611166
10289,1458288789236,1458288791522
10290,1458289111334,1458289111562
10291,1458289166018,1458289168665
10292,1458289177243,1458289177267
10293,1458289181080,1458289182224
10303,1458293311451,1458293312226
10555,1458294050982,1458294051029
10565,1458294100028,1458294100438
10581,1458300563769,1458300564633
10583,1458302539391,1458302539744
10585,1458306018919,1458306019429
10587,1458353893757,1458353894197
10595,1458381423384,1458381423416
10596,1458381551526,1458381554275
10597,1458381570875,1458381571371
10599,1458381919464,1458381920355
10612,1458391177094,1458391177655
10613,1458481216214,1458481219514
10630,1458482186357,1458482187267
10631,1458485812126,1458485813003
10633,1458487431232,1458487432076
10634,1458488116357,1458488117110
10635,1458489382854,1458489383505
10636,1458489383476,1458489383831
10637,1458516242095,1458516242562
10638,1458516415688,1458516416367
10639,1458516482589,1458516483522
10640,1458517025122,1458517025531
10641,1458517046997,1458517047295
10642,1458523413357,1458523417401
10643,1458523793824,1458523794320
10645,1458526379054,1458526379844
10646,1458527795382,1458527796317
10647,1458531318585,1458531318695
10648,1458531853135,1458531853868
10649,1458533803504,1458533804036
10650,1458534638659,1458534639050
10651,1458535500121,1458535501153
10652,1458535565928,1458535567697
10653,1458535592480,1458535593622
10654,1458535927340,1458535927386
10655,1458536104755,1458536105915
10656,1458538632753,1458538633349
10657,1458540688149,1458540688434
10658,1458542045343,1458542046428
10659,1458542486914,1458542487785
10660,1458543713003,1458543713034
10661,1458543713190,1458543713909
10662,1458544568970,1458544569972
10663,1458544734535,1458544735257
10664,1458548493063,1458548494765
10665,1458548611185,1458548611921
10666,1458550701719,1458550703124
10667,1458550716480,1458550716498
10668,1458550721954,1458550722374
10669,1458550722491,1458550723430
10670,1458550792144,1458550793033
10673,1458551892076,1458551892650
10674,1458551893912,1458551896763
10728,1458554944741,1458554947745
10730,1458555127926,1458555128782
10731,1458555140578,1458555142124
10764,1458559698644,1458559698990
10765,1458559939180,1458559939394
10766,1458560686513,1458560687045
10767,1458560965626,1458560966359
10768,1458561129515,1458561130559
10769,1458563187268,1458563187655
10770,1458563206086,1458563206117
10771,1458563316022,1458563316462
10772,1458563663730,1458563664670
10773,1458563734483,1458563735514
10775,1458564064058,1458564064982
10776,1458564097463,1458564098104
10777,1458564181339,1458564182322
10778,1458565911151,1458565911417
10780,1458566330307,1458566331338
10781,1458574720903,1458574722152
10782,1458597308771,1458597312624
10783,1458597849246,1458597850230
10784,1458597997794,1458597998443
10785,1458598037755,1458598038418
10786,1458601920919,1458601920969
10787,1458601921110,1458601921482
10788,1458602618225,1458602618856
10789,1458602657793,1458602659591
10790,1458602702448,1458602702715
10791,1458602739446,1458602740715
10792,1458602935999,1458602936934
10793,1458603076527,1458603077801
10795,1458603121222,1458603125373
10796,1458603147668,1458603147871
10797,1458603149332,1458603150746
10798,1458611174400,1458611174996
10799,1458612345931,1458612346602
10800,1458612493054,1458612493897
10801,1458612570180,1458612570656
10802,1458613116579,1458613116962
10803,1458613299085,1458613299856
10804,1458613616489,1458613617233
10807,1458618676391,1458618677017
10808,1458618774859,1458618775265
10809,1458618813162,1458618813608
10810,1458618835461,1458618836203
10811,1458619637501,1458619638094
10813,1458621174790,1458621176424
10814,1458621477808,1458621478474
10815,1458623027125,1458623027398
10816,1458624250043,1458624250635
10817,1458624524620,1458624524791
10818,1458624805921,1458624806567
10819,1458624874302,1458624875300
10820,1458625287651,1458625288285
10821,1458625624028,1458625624482
10822,1458626472818,1458626473006
10823,1458627118257,1458627118496
10824,1458627172226,1458627173594
10825,1458627177734,1458627178495
10826,1458627178443,1458627178588
10827,1458627914652,1458627915186
10828,1458630783063,1458630783964
10829,1458634977226,1458634977382
10832,1458635420453,1458635420664
10833,1458635425749,1458635426281
10834,1458635431396,1458635431463
10835,1458635440905,1458635442368
10836,1458635512204,1458635521193
10837,1458635526983,1458635539020
10838,1458635541622,1458635543686
10839,1458635552062,1458635556999
10841,1458635594416,1458635600251
10842,1458635606107,1458635612316
10843,1458635631627,1458635631968
10844,1458635867517,1458635867638
10845,1458635868188,1458635868563
10846,1458636782011,1458636785013
10847,1458636786919,1458636789469
10848,1458636893583,1458636893823
10849,1458637273029,1458637273981
10850,1458637346495,1458637347420
10851,1458637363598,1458637364013
10852,1458637392409,1458637393309
10853,1458637905072,1458637906357
10854,1458637905582,1458637906357
10855,1458637912103,1458637912962
10856,1458638981746,1458638982714
10857,1458640007266,1458640007469
10858,1458640031376,1458640033105
10859,1458641702190,1458641703236
10860,1458645798563,1458645799798
10861,1458646013688,1458646014321
10862,1458648546922,1458648547340
10863,1458648795229,1458648795825
10864,1458648813513,1458648814363
10869,1458649678033,1458649678573
10870,1458650078983,1458650079653
10871,1458654218546,1458654219117
11096,1458694921941,1458694923097
11097,1458695508969,1458695510197
11098,1458695914500,1458695915003
11099,1458696914072,1458696915327
11100,1458696990966,1458696991344
11101,1458701216140,1458701216363
11102,1458701238490,1458701239344
11103,1458702037265,1458702037444
11104,1458703950293,1458703950638
11105,1458704883563,1458704885189
11106,1458706497656,1458706498731
11107,1458708312605,1458708313169
11108,1458708351387,1458708351806
11109,1458708353609,1458708354083
11110,1458708811930,1458708812318
11111,1458708812455,1458708812549
11112,1458709167093,1458709167176
11113,1458710157064,1458710158006
11114,1458710580777,1458710581138
11115,1458710634572,1458710635154
11116,1458710664585,1458710665051
11175,1458714800475,1458714801233
11176,1458714935648,1458714936874
11177,1458717260121,1458717260432
11178,1458718480008,1458718480192
11196,1458720392071,1458720392237
11202,1458721001289,1458721001571
11231,1458723317226,1458723317777
11234,1458728326384,1458728326922
11235,1458730962135,1458730963296
11236,1458733468921,1458733470000
11237,1458733753686,1458733754084
11238,1458776186016,1458776188566
11239,1458781220980,1458781221091
11240,1458781338075,1458781338262
11241,1458781371882,1458781372858
11242,1458781507757,1458781508565
11243,1458782390796,1458782391403
11244,1458782625569,1458782626144
11245,1458783248192,1458783248369
11246,1458783248538,1458783249314
11247,1458783325936,1458783326362
11248,1458783552616,1458783552802
11250,1458787810443,1458787855742
11252,1458787881603,1458787918095
11253,1458787926316,1458788123960
11254,1458788126991,1458788130273
11255,1458788134706,1458788142297
11256,1458788149161,1458788150415
11257,1458788160466,1458788168583
11258,1458788230473,1458788230659
11259,1458788518090,1458788518192
11261,1458789546234,1458789546463
11262,1458790026506,1458790026891
11263,1458790034886,1458790035607
11264,1458792970596,1458792970853
11265,1458792971179,1458792971592
11266,1458792971233,1458792971484
11267,1458793093457,1458793094251
11268,1458793324137,1458793324545
11269,1458793655825,1458793656172
11270,1458793656326,1458793656393
11271,1458793804616,1458793805085
11272,1458794460181,1458794460603
11274,1458794990249,1458794990411
11275,1458795205780,1458795206080
11276,1458796877691,1458796879143
11277,1458802172558,1458802173192
11278,1458802671496,1458802673216
11279,1458802967814,1458802968173
11280,1458803658402,1458803658573
11281,1458805406365,1458805408347
11282,1458806109174,1458806109381
11283,1458807416471,1458807416724
11284,1458809194402,1458809195454
11286,1458810395757,1458810396381
11288,1458810415082,1458810415554
11294,1458810419421,1458810419616
11295,1458810554919,1458810556487
11301,1458812918314,1458812918673
11302,1458813035849,1458813035870
11303,1458815381358,1458815381667
11306,1458857251409,1458857251974
11307,1458857301920,1458857301961
11308,1458857302109,1458857302555
11309,1458860924678,1458860925034
11310,1458862222803,1458862223020
11311,1458877065405,1458877065687
11312,1458879362762,1458879365015
11313,1458879477654,1458879478021
11314,1458879578654,1458879579516
11315,1458879582179,1458879582396
11316,1458879582561,1458879582792
11317,1458879632410,1458879634023
11318,1458879654433,1458879655796
11319,1458879666960,1458879669266
11320,1458879676818,1458879677336
11321,1458879767846,1458879773167
11322,1458879952690,1458879953764
11323,1458880100278,1458880100797
11324,1458880206035,1458880206864
11325,1458880206956,1458880207437
11326,1458880315071,1458880320162
11328,1458880330027,1458880330632
11327,1458880330027,1458880335551
11329,1458880339418,1458880339482
11330,1458880346765,1458880347787
11331,1458880468329,1458880471864
11332,1458880478918,1458880479438
11333,1458880650421,1458880651516
11334,1458881182265,1458881182668
11335,1458881422309,1458881423831
11336,1458881554604,1458881555605
11337,1458883232504,1458883232569
11338,1458883490956,1458883491182
11339,1458883500398,1458883500989
11340,1458883501262,1458883501949
11341,1458883535389,1458883535420
11343,1458885536099,1458885536125
11344,1458885589019,1458885589431
11345,1458887028562,1458887029530
11346,1458887447097,1458887447664
11347,1458887845689,1458887846589
11348,1458887867732,1458887868057
11349,1458888003231,1458888005037
11350,1458888258719,1458888259132
11351,1458888787603,1458888789187
11352,1458890498657,1458890501874
11353,1458891205748,1458891226575
11354,1458891236332,1458891245465
11355,1458891239427,1458891243994
11356,1458891251827,1458891252468
11357,1458891313857,1458891318463
11358,1458891327558,1458891327714
11359,1458891330839,1458891338621
11360,1458891347762,1458891349574
11361,1458891515127,1458891515871
11362,1458891534635,1458891541106
11363,1458892054465,1458892058042
11364,1458892094590,1458892095419
11366,1458893815244,1458893817087
11367,1458893881947,1458893883431
11368,1458893944340,1458893944439
11369,1458896627107,1458896627856
11370,1458896828075,1458896830590
11373,1458900344254,1458900344292
11374,1458902230080,1458902231423
11375,1458908416742,1458908416757
11376,1458908818024,1458908818359
11377,1458909870129,1458909871497
11378,1458910131991,1458910132419
11379,1458910412575,1458910412603
11380,1458918831917,1458918832839
11381,1458918838516,1458918839260
11382,1458918968327,1458918969026
11383,1458919046417,1458919046446
11384,1458919046597,1458919046993
11385,1458919172425,1458919172614
11386,1458920647431,1458920648120
11387,1458920656030,1458920656869
11388,1458920758344,1458920758574
11389,1458921663935,1458921664000
11390,1458924737142,1458924737929
11391,1458925681530,1458925682175
11392,1458925762851,1458925765030
11393,1458925763028,1458925764076
11394,1458925909991,1458925910936
11395,1458925917451,1458925918217
11396,1458925925767,1458925926477
11397,1458925926747,1458925927807
11398,1458959283273,1458959283313
11399,1458965111353,1458965112521
11400,1458965128677,1458965129318
11401,1458965273803,1458965274651
11402,1458965668489,1458965669070
11403,1458970714976,1458970715680
11404,1458970834792,1458970835541
11405,1458975219759,1458975220681
11421,1459000455431,1459000455834
11422,1459000789086,1459000789924
11423,1459000796670,1459000796778
11424,1459059078736,1459059080028
11425,1459070052862,1459070053768
11428,1459078884063,1459078884877
11429,1459126473330,1459126473967
11430,1459126529646,1459126530356
11431,1459127448624,1459127449378
11432,1459131953239,1459131953560
11433,1459133074654,1459133082337
11434,1459133820398,1459133820914
11435,1459133830227,1459133831352
11436,1459137258839,1459137259136
11437,1459138431533,1459138432296
11438,1459141382743,1459141383936
11439,1459145077263,1459145077935
11442,1459147234353,1459147235166
11443,1459147397707,1459147398307
11444,1459147695630,1459147696243
11445,1459147998337,1459147998822
11453,1459149213020,1459149213124
11454,1459149497204,1459149497236
11455,1459149526739,1459149527626
11456,1459149611327,1459149611343
11457,1459149848138,1459149848935
11459,1459152563900,1459152564890
11473,1459156630591,1459156632137
11474,1459158865147,1459158866030
11475,1459158881773,1459158882231
11476,1459159945070,1459159945630
11478,1459160065583,1459160065599
11479,1459160067949,1459160067979
11495,1459160295865,1459160296750
11503,1459166503915,1459166504368
11508,1459180032042,1459180032712
11509,1459180182122,1459180182681
11510,1459183134094,1459183136692
11512,1459184964987,1459184966035
11513,1459184993987,1459184994721
11514,1459185746572,1459185747435
11515,1459186291566,1459186292306
11516,1459206820325,1459206828361
11517,1459206868655,1459206869483
11518,1459206994090,1459206994981
11519,1459207125201,1459207125981
11523,1459213136666,1459213137789
11524,1459213201651,1459213202436
11525,1459213265633,1459213266536
11526,1459213326906,1459213326919
11527,1459213513598,1459213514435
11599,1459217806409,1459217807641
11600,1459219185547,1459219186718
11601,1459219190485,1459219191079
11602,1459219190628,1459219191079
11603,1459219190855,1459219190958
11604,1459220054299,1459220054829
11605,1459220639238,1459220639843
11608,1459221221000,1459221222476
11609,1459221242415,1459221242430
11610,1459221356553,1459221357350
11611,1459221380256,1459221381133
11612,1459221427335,1459221428276
11613,1459222342428,1459222343319
11614,1459222345273,1459222346274
11615,1459222519397,1459222519429
11616,1459222611999,1459222612632
11617,1459222703522,1459222704162
11618,1459222772681,1459222773176
11619,1459224472971,1459224473398
11620,1459224501602,1459224502350
11621,1459225789386,1459225789988
11622,1459226149824,1459226150354
11623,1459226228787,1459226229465
11624,1459226317767,1459226317811
11625,1459226835338,1459226836492
11626,1459228186305,1459228187054
11627,1459228767539,1459228767570
11628,1459228767713,1459228768049
11629,1459229107588,1459229107883
11630,1459229470592,1459229471555
11631,1459229834689,1459229835212
11632,1459230004242,1459230004955
11633,1459230137874,1459230138840
11634,1459230242890,1459230243478
11635,1459230400947,1459230401178
11636,1459230424099,1459230426978
11637,1459230424099,1459230427992
11638,1459230429194,1459230431822
11639,1459233010390,1459233010546
11641,1459239162713,1459239163274
11642,1459240139795,1459240140562
11643,1459240181944,1459240182390
11644,1459240349868,1459240350592
11645,1459245648317,1459245648919
11646,1459246407665,1459246408011
11647,1459246524188,1459246524693
11649,1459247018395,1459247018473
11656,1459247261443,1459247261990
11658,1459247453084,1459247453756
11659,1459247458197,1459247458427
11661,1459247925838,1459247928396
11663,1459249010935,1459249011934
11670,1459249083917,1459249083985
11712,1459256118330,1459256127109
11716,1459259052748,1459259053452
11719,1459261181129,1459261181188
11737,1459264762904,1459264763825
11738,1459265258649,1459265258696
11740,1459265294951,1459265296081
11741,1459265324829,1459265325143
11742,1459265347810,1459265348397
11762,1459266825494,1459266825549
11769,1459266843008,1459266847227
11772,1459266853391,1459266857796
11787,1459267599209,1459267599235
11789,1459267606157,1459267606191
11794,1459267688170,1459267688231
11861,1459271733194,1459271733226
11862,1459299079634,1459299080464
11863,1459299353319,1459299354319
11864,1459299358428,1459299358968
11865,1459301375190,1459301376330
11866,1459301954786,1459301955852
11867,1459302357931,1459302357951
11868,1459302358100,1459302358609
11869,1459304906033,1459304907313
11870,1459305084883,1459305085439
11871,1459307744616,1459307745530
11872,1459307848947,1459307849734
11873,1459307879410,1459307880363
11874,1459307916994,1459307917848
11875,1459308055378,1459308056925
11876,1459310393492,1459310394116
11877,1459311138306,1459311138337
11878,1459311138462,1459311138837
11879,1459311842053,1459311842625
11880,1459312247554,1459312248178
11881,1459312625873,1459312626130
11882,1459314171180,1459314171651
11884,1459318856533,1459318857179
11885,1459319567448,1459319568291
11886,1459319613604,1459319614788
11888,1459321649573,1459321649959
11889,1459327874091,1459327875073
11890,1459329303986,1459329304939
11891,1459330303514,1459330304327
11892,1459330395029,1459330396296
11893,1459330443718,1459330444320
11894,1459330870920,1459330871534
11896,1459335179564,1459335180185
11897,1459335310306,1459335311035
11898,1459336790659,1459336790690
11899,1459337846004,1459337846303
11900,1459337854952,1459337855640
11901,1459337864593,1459337864892
11902,1459339706139,1459339706178
11903,1459339706660,1459339706801
11904,1459340814645,1459340815401
11905,1459349691464,1459349692041
11906,1459351689319,1459351690089
11907,1459361341549,1459361342219
11908,1459382643266,1459382644180
11909,1459384864584,1459384865623
11910,1459385147065,1459385147600
11911,1459385349654,1459385350813
11912,1459387417581,1459387418481
11913,1459387477749,1459387477789
11914,1459388274124,1459388274280
11915,1459388789762,1459388791422
11918,1459391421432,1459391422075
11919,1459392503521,1459392505221
11926,1459392802247,1459392803279
11927,1459392956014,1459392957004
11928,1459393251375,1459393251422
11929,1459395385421,1459395386141
11930,1459395484250,1459395485526
11931,1459397827550,1459397828298
11932,1459397853625,1459397854409
11933,1459397976329,1459397976376
11934,1459397990742,1459397991298
11935,1459398047439,1459398047970
11936,1459398050365,1459398051079
11937,1459398058571,1459398058916
11938,1459398242898,1459398243580
11939,1459398300532,1459398303236
11940,1459398304157,1459398304514
11941,1459398308344,1459398309017
11942,1459398318068,1459398318544
11960,1459399588659,1459399588995
12006,1459400181709,1459400182316
12264,1459400551395,1459400552442
12265,1459400636052,1459400636723
12266,1459403244710,1459403245269
12267,1459404133662,1459404134769
12268,1459404700018,1459404706876
12269,1459404755395,1459404755987
12270,1459406092836,1459406093117
12273,1459406281541,1459406282912
12274,1459408647009,1459408647574
12275,1459408807277,1459408811034
12276,1459411028964,1459411029515
12277,1459411591073,1459411591624
12278,1459412874914,1459412875430
12279,1459413059601,1459413060378
12280,1459413291726,1459413292820
12282,1459418006504,1459418006910
12288,1459419551116,1459419551976
12289,1459420948769,1459420948957
12290,1459425368226,1459425368805
12291,1459425775561,1459425776326
12292,1459425878189,1459425878913
12293,1459425995240,1459425995849
12294,1459426122876,1459426122925
12295,1459426123230,1459426123875
12296,1459426273106,1459426273151
12297,1459426440500,1459426441335
12301,1459431275800,1459431276799
12303,1459435367421,1459435367474
12343,1459442143758,1459442143883
12344,1459482406125,1459482407125
12346,1459487975870,1459487976248
12347,1459488430579,1459488431140
12348,1459491436634,1459491437065
12349,1459491437351,1459491437976
12350,1459491981064,1459491981961
12351,1459492679940,1459492681028
12510,1459507256403,1459507257294
12511,1459507258944,1459507260214
12525,1459568742698,1459568743533
12526,1459570188566,1459570188870
12527,1459598400244,1459598401491
12528,1459605814689,1459605814955
12529,1459631494771,1459631496065
12530,1459631550051,1459631551300
12566,1459727371009,1459727371710
12567,1459727384489,1459727385398
12568,1459727407829,1459727408459
12569,1459727541638,1459727542491
12570,1459727577379,1459727578049
12571,1459728221112,1459728221854
12572,1459728260694,1459728261152
12573,1459728463803,1459728463900
12574,1459728479095,1459728479232
12575,1459728635708,1459728636412
12576,1459729057394,1459729058598
12577,1459729118458,1459729119458
12578,1459729894020,1459729894054
12579,1459730010892,1459730011694
12580,1459733359842,1459733360384
12581,1459735563992,1459735564976
12582,1459736128653,1459736128700
12583,1459736231654,1459736233794
12584,1459736916449,1459736916471
12585,1459737351833,1459737352752
12587,1459738517200,1459738519411
12588,1459738523398,1459738523752
12589,1459740964279,1459740965029
12590,1459741055294,1459741056037
12591,1459742691425,1459742692175
12592,1459745637720,1459745638208
12593,1459745658720,1459745658736
12603,1459748371101,1459748371679
12722,1459749597610,1459749598423
12723,1459749598059,1459749598595
12790,1459755697306,1459755698211
12791,1459755699106,1459755700509
12840,1459760498575,1459760501040
12841,1459760528196,1459760529640
12842,1459760636312,1459760636331
12843,1459762011960,1459762012054
12844,1459762080946,1459762081339
12845,1459766208600,1459766209083
12846,1459768305685,1459768306353
12847,1459770529307,1459770530087
12853,1459772675794,1459772677140
12854,1459772733766,1459772733811
12910,1459776343500,1459776343905
12919,1459776460921,1459776461249
12920,1459776462651,1459776462788
13042,1459778343373,1459778343411
13064,1459808368284,1459808369091
13065,1459808500986,1459808501664
13066,1459808543025,1459808543560
13067,1459809830487,1459809831340
13068,1459810762072,1459810762744
13069,1459812777692,1459812778691
13070,1459812922642,1459812923407
13071,1459817663333,1459817663612
13072,1459818267943,1459818268351
13073,1459820247552,1459820248266
13074,1459823213331,1459823213859
13075,1459823214412,1459823215145
13076,1459825676332,1459825676433
13077,1459825817819,1459825818307
13078,1459825860296,1459825860930
13079,1459826883202,1459826883789
13080,1459828113459,1459828113619
13081,1459828858631,1459828858678
13082,1459829722474,1459829723072
13083,1459829819119,1459829819852
13084,1459829852872,1459829853506
13086,1459835318504,1459835319297
13087,1459835372298,1459835372932
13107,1459841748007,1459841748257
13108,1459841856508,1459841858226
13126,1459842311766,1459842312600
13210,1459844011726,1459844013081
13211,1459844272267,1459844273988
13212,1459844313684,1459844313860
13213,1459844328831,1459844329402
13214,1459844337987,1459844338373
13215,1459844343269,1459844343517
13222,1459847279340,1459847280630
13223,1459848797097,1459848797657
13224,1459851001863,1459851003461
13225,1459851149558,1459851149589
13226,1459856651676,1459856652682
13228,1459857977741,1459857978181
13229,1459858268726,1459858269211
13230,1459872525534,1459872526374
13231,1459881570647,1459881572949
13237,1459882064302,1459882065426
13239,1459888828994,1459888829773
13240,1459888833917,1459888834868
13241,1459890115180,1459890116081
13242,1459893317727,1459893318353
13243,1459893337437,1459893338442
13244,1459893899495,1459893900332
13245,1459893956947,1459893956980
13246,1459898146672,1459898147338
13247,1459903709873,1459903709951
13248,1459903746919,1459903747255
13249,1459903810561,1459903811321
13250,1459903851974,1459903852780
13251,1459903899221,1459903900120
13252,1459903900486,1459903901641
13253,1459903903575,1459903905069
13254,1459906463959,1459906464626
13255,1459907285205,1459907286372
13256,1459909114402,1459909119023
13257,1459909140741,1459909141836
13258,1459909155523,1459909158212
13259,1459911787095,1459911788628
13260,1459911837126,1459911837767
13261,1459911898799,1459911899465
13262,1459912915143,1459912915518
13263,1459912915460,1459912915494
13264,1459915309746,1459915310756
13265,1459918877490,1459918878683
13266,1459919080072,1459919080135
13267,1459919272632,1459919273381
13268,1459920224265,1459920225482
13269,1459920318387,1459920319074
13270,1459920341027,1459920343265
13271,1459920438363,1459920439747
13272,1459920488525,1459920493169
13273,1459920529604,1459920529850
13274,1459923998819,1459923999829
13275,1459926274264,1459926274966
13276,1459926495105,1459926495436
13277,1459926621814,1459926623000
13278,1459926627064,1459926629342
13279,1459926657532,1459926658917
13280,1459927599965,1459927599980
13281,1459928252154,1459928252716
13282,1459929862357,1459929863076
13283,1459931015999,1459931016036
13284,1459931781682,1459931781887
13285,1459932800232,1459932801231
13286,1459933232440,1459933232947
13287,1459933978239,1459933978953
13288,1459937166000,1459937166128
13297,1459939848202,1459939848548
13302,1459939984895,1459939984927
13303,1459946845506,1459946846005
13304,1459950308711,1459950324002
13305,1459950332942,1459950338907
13306,1459954167833,1459954167999
13309,1459994880756,1459994884187
13310,1459997114984,1459997115000
13311,1459997115327,1459997115906
13312,1459997524108,1459997525139
13313,1460002110032,1460002116768
13314,1460002365989,1460002367719
13315,1460002395875,1460002397391
13316,1460002715067,1460002715684
13317,1460003193037,1460003193574
13318,1460003565163,1460003571954
13319,1460003617677,1460003618773
13320,1460003680194,1460003681333
13321,1460003704458,1460003705736
13322,1460006868954,1460006870164
13323,1460007011165,1460007011805
13325,1460007503985,1460007504006
13326,1460007834900,1460007835445
13327,1460007953636,1460007954955
13328,1460008016919,1460008017650
13333,1460011263406,1460011264150
13334,1460012805443,1460012806210
13335,1460012932691,1460012933334
13336,1460013025350,1460013025397
13337,1460013025539,1460013026257
13338,1460013053618,1460013054146
13339,1460013164831,1460013165625
13340,1460015602571,1460015603084
13341,1460018219738,1460018220480
13344,1460024406000,1460024406941
13345,1460025178756,1460025179334
13346,1460025358584,1460025359722
13347,1460025365728,1460025366958
13349,1460031031910,1460031032505
13350,1460034208097,1460034208884
13351,1460035757324,1460035758190
13352,1460035769555,1460035770223
13353,1460035784553,1460035784991
13354,1460036780048,1460036780724
13356,1460071497167,1460071499055
13357,1460072027591,1460072027730
13358,1460072588446,1460072589167
